,案號,法官
1837,"PTDM,107,交簡,408,20180331,1","

陳芸葶"
1838,"PTDM,107,交簡,418,20180312,1","

陳嘉瑜"
1839,"PTDM,107,交簡,432,20180326,1","

陳茂亭"
1840,"PTDM,107,交簡,436,20180301,1","

鍾佩真"
1841,"PTDM,107,交簡,439,20180313,1","

鄭琬薇"
1842,"PTDM,107,交簡,442,20180322,1","

李宗濡"
1843,"PTDM,107,交簡,454,20180323,1","

林敬超"
1844,"PTDM,107,交簡,457,20180319,1","

莊鎮遠"
1845,"PTDM,107,交簡,464,20180331,1","

陳芸葶"
1846,"PTDM,107,交簡,472,20180301,1","

許嘉仁"
1847,"PTDM,107,交簡,473,20180313,1","

陳嘉瑜"
1848,"PTDM,107,交簡,482,20180322,1","

李宗濡"
1849,"PTDM,107,交簡,484,20180323,1","

林敬超"
1850,"PTDM,107,交簡,488,20180330,1","

王奕華"
1851,"PTDM,107,交簡,489,20180327,1","

鍾佩真"
1852,"PTDM,107,交簡,492,20180313,1","

鄭琬薇"
1853,"PTDM,107,交簡,494,20180327,1","

王筱維"
1854,"PTDM,107,交簡,497,20180316,1","

林鈴淑"
1855,"PTDM,107,交簡,513,20180319,1","

陳嘉瑜"
1856,"PTDM,107,交簡,521,20180316,1","

曾思薇"
1857,"PTDM,107,交簡,524,20180326,1","

陳茂亭"
1858,"PTDM,107,交簡,525,20180323,1","

林敬超"
1859,"PTDM,107,交簡,527,20180322,1","

李宗濡"
1860,"PTDM,107,交簡,528,20180330,1","

陳盈如"
1861,"PTDM,107,交簡,531,20180330,1","

王奕華"
1862,"PTDM,107,交簡,533,20180327,1","

王筱維"
1863,"PTDM,107,交簡,535,20180315,1","

鄭琬薇"
1864,"PTDM,107,交簡,538,20180323,1","

黃柏霖"
1865,"PTDM,107,交簡,539,20180328,1","

鍾佩真"
1866,"PTDM,107,交簡,542,20180326,1","

林鈴淑"
1867,"PTDM,107,交簡,545,20180313,1","

許嘉仁"
1868,"PTDM,107,交簡,550,20180331,1","

陳芸葶"
1869,"PTDM,107,交簡,554,20180328,1","

陳嘉瑜"
1870,"PTDM,107,交簡,567,20180323,1","

林敬超"
1871,"PTDM,107,交簡,569,20180322,1","

李宗濡"
1872,"PTDM,107,交簡,571,20180328,1","

鍾佩真"
1873,"PTDM,107,交簡,581,20180330,1","

程士傑"
1874,"PTDM,107,交簡,583,20180331,1","

陳芸葶"
1875,"PTDM,107,交簡,592,20180331,1","

王奕華"
1876,"PTDM,107,交簡,593,20180326,1","

林鈴淑"
1877,"PTDM,107,交簡,595,20180326,1","

陳茂亭"
1878,"PTDM,107,交簡,610,20180320,1","

鄭琬薇"
1879,"PTDM,107,交簡,613,20180330,1","

鍾佩真"
1880,"PTDM,107,交簡,619,20180321,1","

潘正屏"
1881,"PTDM,107,交簡,664,20180331,1","

程士傑"
1882,"PTDM,107,交簡,665,20180330,1","

王奕華"
1883,"PTDM,107,交簡,674,20180330,1","

李宗濡"
1884,"PTDM,107,交簡,676,20180329,1","

鍾佩真"
1885,"PTDM,107,交簡,728,20180331,1","

李宗濡"
1886,"PTDM,107,交簡,740,20180330,1","

鄭琬薇"
1887,"PTDM,107,交簡,768,20180331,1","

程士傑"
1888,"PTDM,107,交簡,84,20180323,1","

陳嘉瑜"
1889,"SCDM,107,竹交簡,119,20180331,1","

江宜穎"
1890,"SCDM,107,竹交簡,124,20180330,1","

傅曉瑄"
1891,"SCDM,107,竹交簡,151,20180321,1","

周煙平"
1892,"SCDM,107,竹交簡,166,20180316,1","

華澹寧"
1893,"SCDM,107,竹交簡,188,20180316,1","

華澹寧"
1894,"SCDM,107,竹交簡,38,20180320,1","

張詠晶"
1895,"SCDM,107,竹交簡,67,20180320,1","

張詠晶"
1896,"SDEM,107,沙交簡,132,20180305,1","

吳崇道"
1897,"SDEM,107,沙交簡,163,20180322,1","

吳崇道"
1898,"SDEM,107,沙交簡,178,20180306,1","

陳秋月"
1899,"SDEM,107,沙交簡,187,20180308,1","

吳崇道"
1900,"SDEM,107,沙交簡,207,20180308,1","

吳崇道"
1901,"SDEM,107,沙交簡,209,20180315,1","

陳秋月"
1902,"SDEM,107,沙交簡,216,20180327,1","

吳崇道"
1903,"SDEM,107,沙交簡,219,20180323,1","

陳秋月"
1904,"SDEM,107,沙交簡,221,20180312,1","

吳崇道"
1905,"SDEM,107,沙交簡,231,20180323,1","

陳秋月"
1906,"SDEM,107,沙交簡,233,20180323,1","

陳秋月"
1907,"SDEM,107,沙交簡,235,20180312,1","

吳崇道"
1908,"SDEM,107,沙交簡,240,20180320,1","

吳崇道"
1909,"SDEM,107,沙交簡,244,20180320,1","

吳崇道"
1910,"SDEM,107,沙交簡,251,20180320,1","

吳崇道"
1911,"SDEM,107,沙交簡,265,20180326,1","

吳崇道"
1912,"SDEM,107,沙交簡,99,20180322,1","

吳崇道"
1913,"SLDM,106,審交簡,295,20180331,1","

李育仁"
1914,"SLEM,107,士交簡,169,20180309,1","

張嘉芬"
1915,"SLEM,107,士交簡,171,20180309,1","

張嘉芬"
1916,"SLEM,107,士交簡,181,20180309,1","

張嘉芬"
1917,"SLEM,107,士交簡,187,20180309,1","

張嘉芬"
1918,"SLEM,107,士交簡,193,20180316,1","

張嘉芬"
1919,"SLEM,107,士交簡,200,20180316,1","

張嘉芬"
1920,"SLEM,107,士交簡,204,20180316,1","

張嘉芬"
1921,"SLEM,107,士交簡,207,20180316,1","

張嘉芬"
1922,"SLEM,107,士交簡,222,20180316,1","

張嘉芬"
1923,"SLEM,107,士交簡,223,20180316,1","

張嘉芬"
1924,"SLEM,107,士交簡,228,20180323,1","

張嘉芬"
1925,"SLEM,107,士交簡,229,20180323,1","

張嘉芬"
1926,"SLEM,107,士交簡,242,20180323,1","

張嘉芬"
1927,"SLEM,107,士交簡,246,20180323,1","

張嘉芬"
1928,"SLEM,107,士交簡,252,20180323,1","

張嘉芬"
1929,"SLEM,107,士交簡,257,20180323,1","

張嘉芬"
1930,"SLEM,107,士交簡,259,20180323,1","

張嘉芬"
1931,"SLEM,107,士交簡,264,20180331,1","

張嘉芬"
1932,"TCDM,107,中交簡,185,20180330,1","

郭德進"
1933,"TCDM,107,中交簡,312,20180305,1","

王靖茹"
1934,"TCDM,107,中交簡,397,20180309,1","

劉承翰"
1935,"TCDM,107,中交簡,413,20180312,1","

蔡美華"
1936,"TCDM,107,中交簡,417,20180309,1","

劉承翰"
1937,"TCDM,107,中交簡,421,20180314,1","

林芳如"
1938,"TCDM,107,中交簡,431,20180330,1","

郭德進"
1939,"TCDM,107,中交簡,442,20180309,1","

陳玉聰"
1940,"TCDM,107,中交簡,444,20180306,1","

林慧欣"
1941,"TCDM,107,中交簡,466,20180309,1","

簡佩珺"
1942,"TCDM,107,中交簡,474,20180307,1","

曹錫泓"
1943,"TCDM,107,中交簡,476,20180312,1","

蔡美華"
1944,"TCDM,107,中交簡,482,20180331,1","

林芳如"
1945,"TCDM,107,中交簡,489,20180321,1","

陳怡君"
1946,"TCDM,107,中交簡,510,20180313,1","

黃如慧"
1947,"TCDM,107,中交簡,515,20180330,1","

郭德進"
1948,"TCDM,107,中交簡,523,20180305,1","

張淵森"
1949,"TCDM,107,中交簡,527,20180308,1","

黃龍忠"
1950,"TCDM,107,中交簡,535,20180315,1","

劉奕榔"
1951,"TCDM,107,中交簡,542,20180312,1","

李婉玉"
1952,"TCDM,107,中交簡,560,20180307,1","

曾佩琦"
1953,"TCDM,107,中交簡,568,20180312,1","

蔡美華"
1954,"TCDM,107,中交簡,570,20180314,1","

王靖茹"
1955,"TCDM,107,中交簡,571,20180307,1","

施懷閔"
1956,"TCDM,107,中交簡,572,20180326,1","

陳怡君"
1957,"TCDM,107,中交簡,581,20180330,1","

郭德進"
1958,"TCDM,107,中交簡,582,20180320,1","

張德寬"
1959,"TCDM,107,中交簡,584,20180322,1","

王品惠"
1960,"TCDM,107,中交簡,590,20180309,1","

巫淑芳"
1961,"TCDM,107,中交簡,592,20180331,1","

林芳如"
1962,"TCDM,107,中交簡,596,20180331,1","

王詩銘"
1963,"TCDM,107,中交簡,610,20180321,1","

蔡美華"
1964,"TCDM,107,中交簡,613,20180315,1","

李婉玉"
1965,"TCDM,107,中交簡,614,20180327,1","

黃龍忠"
1966,"TCDM,107,中交簡,623,20180330,1","

郭德進"
1967,"TCDM,107,中交簡,624,20180330,1","

黃司熒"
1968,"TCDM,107,中交簡,633,20180329,1","

蕭一弘"
1969,"TCDM,107,中交簡,636,20180331,1","

林芳如"
1970,"TCDM,107,中交簡,638,20180331,1","

林芳如"
1971,"TCDM,107,中交簡,640,20180322,1","

劉承翰"
1972,"TCDM,107,中交簡,645,20180316,1","

陳怡珊"
1973,"TCDM,107,中交簡,647,20180314,1","

巫淑芳"
1974,"TCDM,107,中交簡,648,20180323,1","

劉承翰"
1975,"TCDM,107,中交簡,666,20180330,1","

郭德進"
1976,"TCDM,107,中交簡,667,20180321,1","

戰諭威"
1977,"TCDM,107,中交簡,683,20180323,1","

許月馨"
1978,"TCDM,107,中交簡,696,20180321,1","

蔡美華"
1979,"TCDM,107,中交簡,707,20180321,1","

陳怡君"
1980,"TCDM,107,中交簡,708,20180323,1","

陳怡珊"
1981,"TCDM,107,中交簡,712,20180328,1","

蔡美華"
1982,"TCDM,107,中交簡,714,20180331,1","

劉承翰"
1983,"TCDM,107,中交簡,721,20180330,1","

李宜璇"
1984,"TCDM,107,中交簡,723,20180323,1","

張德寬"
1985,"TCDM,107,中交簡,736,20180321,1","

林佳瑩"
1986,"TCDM,107,中交簡,756,20180327,1","

陳怡君"
1987,"TCDM,107,中交簡,763,20180329,1","

黃司熒"
1988,"TCDM,107,中交簡,768,20180328,1","

蔡美華"
1989,"TCDM,107,中交簡,769,20180327,1","

施懷閔"
1990,"TCDM,107,中交簡,785,20180331,1","

王詩銘"
1991,"TCDM,107,中交簡,793,20180330,1","

李婉玉"
1992,"TCDM,107,中交簡,812,20180330,1","

陳怡君"
1993,"TCDM,107,中交簡,827,20180331,1","

簡芳潔"
1994,"TCDM,107,中交簡,828,20180331,1","

劉奕榔"
1995,"TCDM,107,中交簡,841,20180331,1","

蔡美華"
1996,"TCDM,107,中交簡,844,20180331,1","

丁智慧"
1997,"TCDM,107,中交簡,851,20180331,1","

王詩銘"
1998,"TCDM,107,交簡,118,20180326,1","

陳怡君"
1999,"TCDM,107,交簡,128,20180313,1","

曹錫泓"
2000,"TCDM,107,交簡,132,20180320,1","

李婉玉"
2001,"TCDM,107,交簡,136,20180314,1","

林佳瑩"
2002,"TCDM,107,交簡,155,20180331,1","

劉承翰"
2003,"TCDM,107,交簡,162,20180331,1","

劉承翰"
2004,"TCDM,107,交簡,166,20180329,1","

劉柏駿"
2005,"TCDM,107,交簡,169,20180330,1","

李婉玉"
2006,"TCDM,107,交簡,171,20180328,1","

孫藝娜"
2007,"TLEM,107,六交簡,24,20180308,1","

張文俊"
2008,"TLEM,107,六交簡,52,20180302,1","

廖國勝"
2009,"TLEM,107,六交簡,68,20180309,1","

廖國勝"
2010,"TLEM,107,六交簡,73,20180329,1","

溫文昌"
2011,"TLEM,107,六交簡,90,20180331,1","

廖國勝"
2012,"TLEM,107,六交簡,96,20180331,1","

廖國勝"
2013,"TNDM,107,交簡,1000,20180331,1","

羅郁棣"
2014,"TNDM,107,交簡,1005,20180329,1","

彭喜有"
2015,"TNDM,107,交簡,1011,20180329,1","

周宛瑩"
2016,"TNDM,107,交簡,1017,20180331,1","

羅郁棣"
2017,"TNDM,107,交簡,1023,20180331,1","

劉怡孜"
2018,"TNDM,107,交簡,1041,20180329,1","

高俊珊"
2019,"TNDM,107,交簡,1042,20180330,1","

高如宜"
2020,"TNDM,107,交簡,1047,20180331,1","

羅郁棣"
2021,"TNDM,107,交簡,1051,20180331,1","

劉怡孜"
2022,"TNDM,107,交簡,1054,20180331,1","

羅郁棣"
2023,"TNDM,107,交簡,1071,20180331,1","

鄧希賢"
2024,"TNDM,107,交簡,1088,20180331,1","

羅郁棣"
2025,"TNDM,107,交簡,1094,20180331,1","

高俊珊"
2026,"TNDM,107,交簡,343,20180326,1","

蔡直青"
2027,"TNDM,107,交簡,416,20180307,1","

陳貽明"
2028,"TNDM,107,交簡,466,20180307,1","

陳貽明"
2029,"TNDM,107,交簡,540,20180307,1","

蕭雅毓"
2030,"TNDM,107,交簡,550,20180313,1","

鄭銘仁"
2031,"TNDM,107,交簡,604,20180301,1","

陳欽賢"
2032,"TNDM,107,交簡,605,20180302,1","

羅郁棣"
2033,"TNDM,107,交簡,644,20180302,1","

羅郁棣"
2034,"TNDM,107,交簡,656,20180302,1","

羅郁棣"
2035,"TNDM,107,交簡,661,20180302,1","

羅郁棣"
2036,"TNDM,107,交簡,692,20180314,1","

陳貽明"
2037,"TNDM,107,交簡,696,20180309,1","

陳振謙"
2038,"TNDM,107,交簡,697,20180301,1","

周宛瑩"
2039,"TNDM,107,交簡,698,20180306,1","

羅郁棣"
2040,"TNDM,107,交簡,700,20180302,1","

蔡盈貞"
2041,"TNDM,107,交簡,701,20180306,1","

高如宜"
2042,"TNDM,107,交簡,705,20180330,1","

高俊珊"
2043,"TNDM,107,交簡,707,20180302,1","

莊政達"
2044,"TNDM,107,交簡,718,20180313,1","

鄭銘仁"
2045,"TNDM,107,交簡,722,20180308,1","

彭喜有"
2046,"TNDM,107,交簡,730,20180312,1","

羅郁棣"
2047,"TNDM,107,交簡,746,20180329,1","

高俊珊"
2048,"TNDM,107,交簡,749,20180312,1","

羅郁棣"
2049,"TNDM,107,交簡,751,20180308,1","

廖建瑋"
2050,"TNDM,107,交簡,777,20180312,1","

羅郁棣"
2051,"TNDM,107,交簡,778,20180315,1","

鍾邦久"
2052,"TNDM,107,交簡,780,20180320,1","

陳貽明"
2053,"TNDM,107,交簡,781,20180331,1","

洪士傑"
2054,"TNDM,107,交簡,794,20180312,1","

羅郁棣"
2055,"TNDM,107,交簡,796,20180312,1","

蔡盈貞"
2056,"TNDM,107,交簡,799,20180314,1","

陳振謙"
2057,"TNDM,107,交簡,808,20180319,1","

高如宜"
2058,"TNDM,107,交簡,809,20180312,1","

郭瓊徽"
2059,"TNDM,107,交簡,830,20180314,1","

廖建瑋"
2060,"TNDM,107,交簡,831,20180313,1","

高俊珊"
2061,"TNDM,107,交簡,833,20180321,1","

陳振謙"
2062,"TNDM,107,交簡,835,20180319,1","

高如宜"
2063,"TNDM,107,交簡,848,20180320,1","

陳貽明"
2064,"TNDM,107,交簡,860,20180315,1","

羅郁棣"
2065,"TNDM,107,交簡,871,20180322,1","

廖建瑋"
2066,"TNDM,107,交簡,879,20180321,1","

陳振謙"
2067,"TNDM,107,交簡,887,20180329,1","

陳貽明"
2068,"TNDM,107,交簡,917,20180322,1","

林欣玲"
2069,"TNDM,107,交簡,938,20180326,1","

廖建瑋"
2070,"TNDM,107,交簡,940,20180331,1","

張菁"
2071,"TNDM,107,交簡,945,20180327,1","

羅郁棣"
2072,"TNDM,107,交簡,947,20180329,1","

陳振謙"
2073,"TNDM,107,交簡,955,20180331,1","

洪士傑"
2074,"TNDM,107,交簡,956,20180330,1","

高如宜"
2075,"TNDM,107,交簡,960,20180327,1","

羅郁棣"
2076,"TNDM,107,交簡,977,20180329,1","

高俊珊"
2077,"TNDM,107,交簡,988,20180331,1","

陳振謙"
2078,"TNDM,107,交簡,990,20180331,1","

張菁"
2079,"TNDM,107,交簡,992,20180331,1","

羅郁棣"
2080,"TNDM,107,交簡,996,20180329,1","

廖建瑋"
2081,"TPDM,106,交簡,1321,20180321,1","

張耀宇"
2082,"TPDM,106,交簡,1411,20180322,1","

張耀宇"
2083,"TPDM,107,交簡,195,20180331,1","

林呈樵"
2084,"TPDM,107,交簡,226,20180330,1","

楊台清"
2085,"TPDM,107,交簡,243,20180302,1","

葉詩佳"
2086,"TPDM,107,交簡,27,20180312,1","

邱筱涵"
2087,"TPDM,107,交簡,312,20180301,1","

陳彥君"
2088,"TPDM,107,交簡,319,20180305,1","

蔡英雌"
2089,"TPDM,107,交簡,321,20180306,1","

葉詩佳"
2090,"TPDM,107,交簡,325,20180306,1","

陳彥君"
2091,"TPDM,107,交簡,327,20180330,1","

蔡鎮宇"
2092,"TPDM,107,交簡,333,20180308,1","

蔡英雌"
2093,"TPDM,107,交簡,337,20180305,1","

何佳蓉"
2094,"TPDM,107,交簡,348,20180306,1","

李陸華"
2095,"TPDM,107,交簡,352,20180330,1","

蔡鎮宇"
2096,"TPDM,107,交簡,355,20180331,1","

邱瓊瑩"
2097,"TPDM,107,交簡,359,20180313,1","

曾正龍"
2098,"TPDM,107,交簡,366,20180309,1","

葉詩佳"
2099,"TPDM,107,交簡,371,20180331,1","

蔡英雌"
2100,"TPDM,107,交簡,377,20180331,1","

邱筱涵"
2101,"TPDM,107,交簡,395,20180306,1","

林瑋桓"
2102,"TPDM,107,交簡,400,20180309,1","

何佳蓉"
2103,"TPDM,107,交簡,404,20180319,1","

李陸華"
2104,"TPDM,107,交簡,406,20180331,1","

林呈樵"
2105,"TPDM,107,交簡,420,20180321,1","

葉詩佳"
2106,"TPDM,107,交簡,423,20180319,1","

陳彥君"
2107,"TPDM,107,交簡,434,20180320,1","

李陸華"
2108,"TPDM,107,交簡,446,20180321,1","

葉詩佳"
2109,"TPDM,107,交簡,450,20180331,1","

邱瓊瑩"
2110,"TPDM,107,交簡,452,20180328,1","

歐陽儀"
2111,"TPDM,107,交簡,454,20180329,1","

黃怡菁"
2112,"TPDM,107,交簡,466,20180331,1","

蔡鎮宇"
2113,"TPDM,107,交簡,472,20180331,1","

蔡鎮宇"
2114,"TPDM,107,交簡,479,20180330,1","

張宏明"
2115,"TPDM,107,交簡,484,20180329,1","

李陸華"
2116,"TPDM,107,交簡,487,20180328,1","

曾正龍"
2117,"TPDM,107,交簡,488,20180328,1","

曾正龍"
2118,"TPDM,107,交簡,492,20180329,1","

李陸華"
2119,"TPDM,107,交簡,497,20180323,1","

林拔群"
2120,"TPDM,107,交簡,505,20180331,1","

邱瓊瑩"
2121,"TPDM,107,交簡,517,20180328,1","

陳彥君"
2122,"TPDM,107,交簡,519,20180328,1","

葉詩佳"
2123,"TPDM,107,交簡,528,20180331,1","

邱筱涵"
2124,"TPDM,107,交簡,544,20180329,1","

林拔群"
2125,"TPDM,107,交簡,555,20180331,1","

葉詩佳"
2126,"TPDM,107,交簡,560,20180328,1","

蔡鎮宇"
2127,"TPDM,107,交簡,566,20180331,1","

林呈樵"
2128,"TPDM,107,交簡,588,20180330,1","

何佳蓉"
2129,"TPDM,107,交簡,88,20180312,1","

邱筱涵"
2130,"TPDM,107,審交簡,101,20180315,1","

王惟琪"
2131,"TPDM,107,審交簡,113,20180320,1","

王惟琪"
2132,"TPDM,107,審交簡,126,20180321,1","

呂政燁"
2133,"TPDM,107,審交簡,132,20180323,1","

呂政燁"
2134,"TTDM,107,交簡,13,20180331,1","

朱貴蘭"
2135,"TTDM,107,東交簡,81,20180314,1","

陳昱維"
2136,"TTDM,107,東交簡,83,20180320,1","

黃柏仁"
2137,"TTDM,107,東交簡,84,20180313,1","

林楨森"
2138,"TTDM,107,東交簡,98,20180330,1","

黃柏仁"
2139,"TYDM,106,壢交簡,2250,20180326,1","

徐雍甯"
2140,"TYDM,106,審交簡,254,20180315,1","

呂曾達"
2141,"TYDM,106,審交簡,259,20180316,1","

呂曾達"
2142,"TYDM,107,交簡,11,20180329,1","

姚懿珊"
2143,"TYDM,107,壢交簡,169,20180313,1","

李敬之"
2144,"TYDM,107,壢交簡,177,20180313,1","

蘇品蓁"
2145,"TYDM,107,壢交簡,186,20180315,1","

黃致毅"
2146,"TYDM,107,壢交簡,194,20180313,1","

蘇品蓁"
2147,"TYDM,107,壢交簡,200,20180313,1","

蘇品蓁"
2148,"TYDM,107,壢交簡,218,20180313,1","

蘇品蓁"
2149,"TYDM,107,壢交簡,224,20180312,1","

蘇品蓁"
2150,"TYDM,107,壢交簡,233,20180312,1","

蘇品蓁"
2151,"TYDM,107,壢交簡,235,20180312,1","

蘇品蓁"
2152,"TYDM,107,壢交簡,255,20180306,1","

蘇品蓁"
2153,"TYDM,107,壢交簡,258,20180309,1","

黃致毅"
2154,"TYDM,107,壢交簡,267,20180315,1","

蘇品蓁"
2155,"TYDM,107,壢交簡,272,20180306,1","

蘇品蓁"
2156,"TYDM,107,壢交簡,301,20180309,1","

黃致毅"
2157,"TYDM,107,壢交簡,304,20180315,1","

蘇品蓁"
2158,"TYDM,107,壢交簡,306,20180309,1","

黃致毅"
2159,"TYDM,107,壢交簡,308,20180309,1","

黃致毅"
2160,"TYDM,107,壢交簡,309,20180313,1","

黃致毅"
2161,"TYDM,107,壢交簡,313,20180309,1","

黃致毅"
2162,"TYDM,107,壢交簡,324,20180327,1","

徐雍甯"
2163,"TYDM,107,壢交簡,338,20180323,1","

黃致毅"
2164,"TYDM,107,壢交簡,400,20180330,1","

曾雨明"
2165,"TYDM,107,壢交簡,457,20180331,1","

曾雨明"
2166,"TYDM,107,壢交簡,487,20180330,1","

蕭淳尹"
2167,"TYDM,107,壢交簡,510,20180331,1","

林姿秀"
2168,"TYDM,107,審交簡,44,20180315,1","

呂曾達"
2169,"TYDM,107,桃交簡,173,20180301,1","

黃致毅"
2170,"TYDM,107,桃交簡,203,20180323,1","

黃致毅"
2171,"TYDM,107,桃交簡,207,20180313,1","

蘇品蓁"
2172,"TYDM,107,桃交簡,217,20180313,1","

蘇品蓁"
2173,"TYDM,107,桃交簡,218,20180313,1","

蘇品蓁"
2174,"TYDM,107,桃交簡,234,20180313,1","

蘇品蓁"
2175,"TYDM,107,桃交簡,236,20180312,1","

蘇品蓁"
2176,"TYDM,107,桃交簡,255,20180327,1","

徐雍甯"
2177,"TYDM,107,桃交簡,277,20180306,1","

蘇品蓁"
2178,"TYDM,107,桃交簡,281,20180306,1","

蘇品蓁"
2179,"TYDM,107,桃交簡,315,20180307,1","

蘇品蓁"
2180,"TYDM,107,桃交簡,316,20180307,1","

蘇品蓁"
2181,"TYDM,107,桃交簡,322,20180315,1","

蘇品蓁"
2182,"TYDM,107,桃交簡,323,20180315,1","

蘇品蓁"
2183,"TYDM,107,桃交簡,324,20180315,1","

蘇品蓁"
2184,"TYDM,107,桃交簡,347,20180323,1","

黃致毅"
2185,"TYDM,107,桃交簡,350,20180313,1","

黃致毅"
2186,"TYDM,107,桃交簡,357,20180315,1","

蘇品蓁"
2187,"TYDM,107,桃交簡,362,20180315,1","

蘇品蓁"
2188,"TYDM,107,桃交簡,369,20180313,1","

黃致毅"
2189,"TYDM,107,桃交簡,370,20180309,1","

黃致毅"
2190,"TYDM,107,桃交簡,374,20180313,1","

黃致毅"
2191,"TYDM,107,桃交簡,378,20180309,1","

黃致毅"
2192,"TYDM,107,桃交簡,390,20180331,1","

黃致毅"
2193,"TYDM,107,桃交簡,401,20180315,1","

黃致毅"
2194,"TYDM,107,桃交簡,405,20180330,1","

曾雨明"
2195,"TYDM,107,桃交簡,406,20180323,1","

黃致毅"
2196,"TYDM,107,桃交簡,409,20180323,1","

黃致毅"
2197,"TYDM,107,桃交簡,417,20180330,1","

黃致毅"
2198,"TYDM,107,桃交簡,434,20180313,1","

楊祐庭"
2199,"TYDM,107,桃交簡,438,20180329,1","

簡志宇"
2200,"TYDM,107,桃交簡,462,20180328,1","

李敬之"
2201,"TYDM,107,桃交簡,463,20180319,1","

林姿秀"
2202,"TYDM,107,桃交簡,464,20180320,1","

蕭淳尹"
2203,"TYDM,107,桃交簡,513,20180330,1","

曾雨明"
2204,"TYDM,107,桃交簡,617,20180331,1","

蕭淳尹"
2205,"ULDM,106,交簡,136,20180322,1","

陳韋仁"
2206,"ULDM,107,交簡,20,20180331,1","

王子榮"
2207,"ULDM,107,交簡,28,20180331,1","

王子榮"
2208,"CHDM,107,交簡,435,20180411,1","

陳佳妤"
2209,"CHDM,107,交簡,536,20180430,1","

林于捷"
2210,"CHDM,107,交簡,609,20180430,1","

陳佳妤"
2211,"CHDM,107,交簡,624,20180430,1","

林于捷"
2212,"CHDM,107,交簡,625,20180427,1","

張鶴齡"
2213,"CHDM,107,交簡,626,20180410,1","

陳明照"
2214,"CHDM,107,交簡,670,20180430,1","

梁義順"
2215,"CHDM,107,交簡,682,20180420,1","

徐啓惟"
2216,"CHDM,107,交簡,685,20180425,1","

陳明照"
2217,"CHDM,107,交簡,705,20180425,1","

陳明照"
2218,"CHDM,107,交簡,727,20180425,1","

陳明照"
2219,"CHDM,107,交簡,728,20180416,1","

林怡君"
2220,"CHDM,107,交簡,733,20180430,1","

陳義忠"
2221,"CHDM,107,交簡,738,20180409,1","

楊鑫忠"
2222,"CHDM,107,交簡,745,20180430,1","

陳義忠"
2223,"CHDM,107,交簡,755,20180430,1","

陳佳妤"
2224,"CHDM,107,交簡,758,20180416,1","

楊鑫忠"
2225,"CHDM,107,交簡,762,20180416,1","

楊鑫忠"
2226,"CHDM,107,交簡,766,20180424,1","

張佳燉"
2227,"CHDM,107,交簡,767,20180420,1","

陳彥志"
2228,"CHDM,107,交簡,768,20180425,1","

陳明照"
2229,"CHDM,107,交簡,769,20180430,1","

吳芙如"
2230,"CHDM,107,交簡,770,20180425,1","

都韻荃"
2231,"CHDM,107,交簡,777,20180430,1","

張琇涵"
2232,"CHDM,107,交簡,806,20180418,1","

楊鑫忠"
2233,"CHDM,107,交簡,809,20180418,1","

楊鑫忠"
2234,"CHDM,107,交簡,812,20180417,1","

黃士瑋"
2235,"CHDM,107,交簡,821,20180420,1","

王祥豪"
2236,"CHDM,107,交簡,822,20180430,1","

陳義忠"
2237,"CHDM,107,交簡,824,20180420,1","

陳彥志"
2238,"CHDM,107,交簡,834,20180430,1","

陳義忠"
2239,"CHDM,107,交簡,835,20180424,1","

黃士瑋"
2240,"CHDM,107,交簡,838,20180430,1","

陳佳妤"
2241,"CHDM,107,交簡,849,20180423,1","

楊鑫忠"
2242,"CHDM,107,交簡,865,20180424,1","

黃士瑋"
2243,"CHDM,107,交簡,867,20180424,1","

黃士瑋"
2244,"CHDM,107,交簡,868,20180423,1","

楊鑫忠"
2245,"CHDM,107,交簡,891,20180424,1","

黃士瑋"
2246,"CHDM,107,交簡,892,20180423,1","

楊鑫忠"
2247,"CHDM,107,交簡,900,20180425,1","

王祥豪"
2248,"CHDM,107,交簡,926,20180430,1","

楊鑫忠"
2249,"CHDM,107,交簡,931,20180430,1","

黃士瑋"
2250,"CHDM,107,交簡,937,20180430,1","

黃士瑋"
2251,"CHDM,107,交簡,940,20180430,1","

楊鑫忠"
2252,"CHDM,107,交簡,944,20180430,1","

楊鑫忠"
2253,"CHDM,107,交簡,949,20180430,1","

陳義忠"
2254,"CPEM,107,竹北交簡,103,20180409,1","

林建鼎"
2255,"CPEM,107,竹北交簡,120,20180410,1","

林建鼎"
2256,"CPEM,107,竹北交簡,121,20180409,1","

林建鼎"
2257,"CPEM,107,竹北交簡,122,20180409,1","

林建鼎"
2258,"CPEM,107,竹北交簡,123,20180409,1","

林建鼎"
2259,"CPEM,107,竹北交簡,173,20180430,1","

林建鼎"
2260,"CPEM,107,竹北交簡,204,20180418,1","

莊仁杰"
2261,"CPEM,107,竹北交簡,207,20180418,1","

莊仁杰"
2262,"CPEM,107,竹北交簡,221,20180430,1","

邱玉汝"
2263,"CPEM,107,竹北交簡,225,20180426,1","

莊仁杰"
2264,"CPEM,107,竹東交簡,61,20180420,1","

鄭政宗"
2265,"CPEM,107,竹東交簡,65,20180424,1","

林建鼎"
2266,"CPEM,107,竹東交簡,80,20180430,1","

吳靜怡"
2267,"CPEM,107,竹東交簡,81,20180423,1","

莊仁杰"
2268,"CTDM,107,交簡,435,20180424,1","

楊博欽"
2269,"CTDM,107,交簡,442,20180424,1","

楊博欽"
